datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_storage,SHA_storage,FOL_storage,YRS_storage,MHB_storage,PAR_storage,NHG_storage,NML_storage,DNP_storage,EXC_storage,MIL_storage,PFT_storage,KWH_storage,SUC_storage,ISB_storage,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,delta_depletion,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,HRO_pump,TRP_pump,delta_inflow,vernalis_inflow
3/28/1997,1,125.28,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,78.22,8.95,50.98,50.98,42.2,15311,21532,10992,7885.7,542.82,2569.6,2308.8,4058.6,6918.2,3449.6,6264.7,5943.2,1809.2,2982.5,4439.8,2.92E+06,3.78E+06,4.61E+05,6.96E+05,0,1.76E+05,1.81E+05,2.02E+06,1.53E+06,6.47E+05,2.69E+05,6.73E+05,30177,39311,3.49E+05,9102,7861,5843,4145.7,539,1614,135,2738,3894,3039,3936,4698,1428,502,2810,2298,5074,3596,3708,539,1301,150,2575,1201,1784,3286,3457,452,283,1921,117,58,81,0,0,11.801,5.292,15,15.6,8.5764,24.704,30.099,11.032,13.896,93.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.55E+05,121.4,0,0,0,1.1207,0,0,0,37,1.45E+05,0,0,0,0,0,0,316,39,-141,0,-1979,-615,-333,-14.792,0,0,0,0,8938,2147,-1506,0,2.00E+06,1.09E+06,9.24E+05,4047.5,4100.3,3231,4537,28710,4780
3/29/1997,1,125.28,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,78.22,8.95,50.98,50.98,42.2,16679,18709,10940,7885.7,552.98,2563.3,1735.4,3830.1,7338.8,3406.5,5830.9,6178.8,1988.2,2016.1,4240.7,2.94E+06,3.79E+06,4.64E+05,6.96E+05,0,1.76E+05,1.81E+05,2.02E+06,1.53E+06,6.49E+05,2.71E+05,6.75E+05,32102,39761,3.50E+05,8510,8758,5382,4145.7,515,1488,111,2479,4164,2860,3883,4579,1419,482,2765,314,4862,3416,2727,515,1302,157,2123,2004,1703,3013,3405,442,247,1753,156,108,61,0,0,11.801,5.292,15,15.6,8.5764,27.792,33.861,13.483,16.984,72.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.54E+05,121.17,0,0,0,1.0759,0,0,0,37,1.45E+05,0,0,0,0,0,0,437,40,-142,0,-1521,-1423,-97,-90.75,0,0,0,0,10756,1801,-1523,0,2.01E+06,1.09E+06,9.24E+05,4047.5,4100.3,3564,4527,27102,4590
3/30/1997,1,125.49,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,78.22,8.96,50.98,50.98,42.2,17329,18899,10940,7885.7,551.13,2899.3,1234.8,3865.6,6757.5,3433.6,6065.1,6738.9,2198.9,1436.9,4616.4,2.96E+06,3.80E+06,4.67E+05,6.96E+05,0,1.76E+05,1.81E+05,2.02E+06,1.53E+06,6.51E+05,2.74E+05,6.77E+05,34051,40216,3.52E+05,7898,7779,4936,4493.5,498,1548,105,1993,3862,2764,4116,4613,1424,486,2607,0,4537,3690,2704,498,1301,165,1967,1698,1729,2848,3406,433,246,1788,171,68,56,0,0,11.801,5.292,15,15.6,8.5764,37.056,45.148,18.386,23.16,117.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.52E+05,120.05,0,0,0,1.0328,0,0,0,37,1.45E+05,0,0,0,0,0,0,337,41,-151,0,-1361,-1129,-191,-92,0,0,0,0,9786,1877,-1762,0,2.01E+06,1.09E+06,9.24E+05,4047.5,4100.3,5599,4532,25644,4590
3/31/1997,1,125.62,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,78.31,9.09,50.98,50.98,42.2,19255,19644,11329,7885.7,520.67,3247,980.4,4291.6,8365,4593,7081.7,6239,2089.7,1586.8,4737.1,2.96E+06,3.80E+06,4.70E+05,7.15E+05,0,1.76E+05,1.80E+05,2.02E+06,1.59E+06,6.53E+05,2.75E+05,6.79E+05,35896,40649,3.53E+05,7814,7052,5045,4493.5,493,1444,116,2373,4081,2517,4063,4352,1366,472,2523,5188,5012,3439,2702,493,1299,164,1967,1913,1733,3073,3408,432,248,1949,172,57,67,0,0,11.801,5.292,15,15.6,8.5764,35.512,43.267,9.1932,11.58,93.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.48E+05,120.2,0,0,0,0.99151,0,0,0,37,1.45E+05,0,0,0,0,0,0,265,42,-139,0,-1351,-1341,-174,-24.5,0,0,0,0,4480,1843,-1821,0,2.01E+06,1.09E+06,9.24E+05,4047.5,4100.3,3265,4532,25676,4590
4/1/1997,1,125.63,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.31,9.13,50.98,50.98,47.96,20146,22506,9703.7,7229.2,562.85,3146.7,5769.8,3947.8,7186.5,4299.3,7300.1,6372.3,1620.9,611.55,3435.5,2.97E+06,3.81E+06,4.72E+05,7.17E+05,0,1.76E+05,1.80E+05,2.02E+06,1.60E+06,6.54E+05,2.77E+05,6.80E+05,37464,41032,3.54E+05,6881,8217,4784,4493.5,479,1510,92,2324,3722,2228,4044,4142,1599,447,2655,3124,4818,3429,2702,479,1301,164,2038,2092,1721,3243,3430,428,246,1961,62,63,85,0,0,23.602,10.584,30,31.2,17.153,16.984,20.693,13.483,16.984,69.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.47E+05,120.63,0,0,0,0.95185,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,273,41,-151,0,-1420,-1505,-313,-36.667,0,0,0,0,6396,1657,-1865,0,2.01E+06,9.45E+05,8.34E+05,5128.1,6650.6,2107,4532,25012,4270
4/2/1997,1,125.63,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.31,9.13,50.98,50.98,47.96,21270,22085,7843.8,9238.8,453.99,2785.5,2959.2,4244.9,7220.2,4820.9,6317.1,6941.2,1320.2,622.01,3556.7,2.97E+06,3.81E+06,4.74E+05,7.19E+05,0,1.76E+05,1.80E+05,2.02E+06,1.60E+06,6.54E+05,2.78E+05,6.81E+05,38749,41431,3.55E+05,6698,6958,4278,4493.5,444,1367,93,1928,3196,1820,3955,3678,1100,448,2287,4857,4776,3399,2698,444,1296,164,2055,2108,1592,3254,3567,446,239,2067,180,97,142,0,0,23.602,10.584,30,31.2,17.153,16.984,20.693,12.258,15.44,48.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.44E+05,121.83,0,0,0,0.91378,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,238,40,-146,0,-1441,-1509,-636,-82.333,0,0,0,0,4365,1841,-1851,0,2.01E+06,9.45E+05,8.34E+05,5128.1,6650.6,1661,4515,24343,4010
4/3/1997,1,125.63,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,18847,27033,19096,9238.8,463.28,4976.2,10835,4352.2,7929.6,14468,7141.9,7588.9,2828.9,632.47,3950.4,2.98E+06,3.82E+06,4.75E+05,7.20E+05,0,1.76E+05,1.80E+05,2.02E+06,1.60E+06,6.54E+05,2.80E+05,6.81E+05,38749,41431,3.55E+05,6311,7439,4079,4493.5,415,1346,103,1807,3515,1742,3915,3533,1048,420,2264,4115,4394,3315,2713,415,1304,173,1935,2426,1768,3194,3509,460,243,2031,109,101,142,0,0,23.602,10.584,30,31.2,17.153,27.792,33.861,12.258,15.44,65.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.41E+05,121.85,0,0,0,0.87723,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,219,38,-154,0,-1338,-1858,-561,-5.833,0,0,0,0,5242,1608,-1856,0,2.01E+06,9.45E+05,8.34E+05,5128.1,6650.6,2112,4520,23978,3980
4/4/1997,1,125.63,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,18131,24779,32131,9238.8,442.18,10973,28628,3602,7335.1,17291,8655,7960.9,7058.7,615.35,4100.8,2.99E+06,3.82E+06,4.75E+05,7.21E+05,0,1.76E+05,1.80E+05,2.02E+06,1.60E+06,6.55E+05,2.82E+05,6.81E+05,40949,42077,3.55E+05,615,7157,3534,4493.5,383,1272,107,1925,3251,1840,4325,3281,997,410,2068,0,4517,3378,2416,383,1233,180,2154,2706,1485,3168,3107,461,244,1902,235,97,78,0,0,23.602,10.584,30,31.2,17.153,33.968,41.386,14.709,18.528,100.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.38E+05,122.25,0,0,0,0.84214,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,336,35,-83,0,-1555,-2179,-508,27.167,0,0,0,0,8785,1727,-1927,0,2.00E+06,9.45E+05,8.34E+05,5128.1,6650.6,1263,4526,23262,3830
4/5/1997,1,125.63,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,17500,21163,23617,9238.8,826.98,7834.1,17367,3590.1,7327.2,12558,8929.2,8491.8,6083.3,607.74,4171.5,3.01E+06,3.83E+06,4.76E+05,7.23E+05,0,1.74E+05,1.80E+05,2.02E+06,1.60E+06,6.56E+05,2.84E+05,6.81E+05,40949,42077,3.55E+05,609,7445,3657,4493.5,362,1362,105,1628,3564,1606,4346,3257,965,394,2248,0,4542,3258,1466,362,1238,181,2126,2473,1077,3204,3014,462,243,1790,219,112,10,0,0,23.602,10.584,30,31.2,17.153,29.336,35.742,11.032,13.896,121.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.36E+05,122.48,0,0,39.796,0.80845,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,802,32,-178,0,-1524,-1947,-654,-131.83,0,0,0,0,8534,2189,-1920,0,2.00E+06,9.45E+05,8.34E+05,5128.1,6650.6,2472,4524,22342,3740
4/6/1997,1,125.63,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,16900,20720,14275,9238.8,702.93,4994.5,7746.3,4251.9,7408.4,6853.2,9042.7,8982,3403.1,613.45,4298.7,3.02E+06,3.83E+06,4.76E+05,7.27E+05,0,1.73E+05,1.79E+05,2.02E+06,1.60E+06,6.57E+05,2.85E+05,6.82E+05,42867,42608,3.56E+05,5267,6872,3318,1991,350,1275,99,1090,3119,1755,3762,3251,941,374,1992,0,4742,3126,1185,350,1205,179,1710,2573,1195,3267,3010,464,243,1661,118,79,75,0,0,23.602,10.584,30,31.2,17.153,27.792,33.861,12.871,16.212,72.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.33E+05,123.18,0,0,40.052,0.77611,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,1007,32,-155,0,-1113,-2053,-752,-211,0,0,0,0,7336,2110,-1934,0,2.01E+06,9.45E+05,8.34E+05,5128.1,6650.6,3936,4322,21066,3670
4/7/1997,1,125.63,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,15413,19256,11583,9238.8,562.85,4183.3,4701,8287.1,12384,5366.7,11882,13186,2749.3,683.83,4543,3.02E+06,3.84E+06,4.77E+05,7.28E+05,0,1.73E+05,1.79E+05,2.02E+06,1.61E+06,6.58E+05,2.85E+05,6.82E+05,43719,42828,3.57E+05,5784,6982,3625,1991,345,1318,100,1955,3888,1640,3469,3144,899,365,2013,3339,4183,2952,1192,345,1149,179,1778,2796,1182,3571,2998,464,246,1756,118,53,13,0,0,23.602,10.584,30,31.2,17.153,29.336,35.742,11.645,14.668,97.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.30E+05,123.76,0,0,40.172,0.74507,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,1000,32,-99,0,-1188,-2269,-745,-124.63,0,0,0,0,4430,1996,-1921,0,2.00E+06,9.45E+05,8.34E+05,5128.1,6650.6,3019,4521,20646,3550
4/8/1997,1,125.69,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,13930,20586,11291,9238.8,515.6,4029.3,3923.2,10255,12277,4641.3,16436,17223,2460.1,1447.6,5582.9,3.03E+06,3.84E+06,4.78E+05,7.28E+05,0,1.72E+05,1.79E+05,2.02E+06,1.61E+06,6.59E+05,2.85E+05,6.82E+05,44602,43089,3.57E+05,4977,7384,3284,1991,338,1255,104,1858,2829,1705,3743,3129,928,371,1932,1954,4717,2746,1195,338,1041,179,1610,2829,1170,3566,2932,475,231,1849,118,50,34,0,0,23.602,10.584,30,31.2,17.153,32.424,39.505,13.483,16.984,110.92,0.02657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.28E+05,123.96,0,0,40.416,0.71527,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,3496,32,-104,0,-1008,-2289,-880,-153.79,0,0,0,0,1750,1978,-1971,0,2.00E+06,9.45E+05,8.34E+05,5128.1,6650.6,2574,4478,19268,3410
4/9/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,12125,20770,9692.2,9610.8,503.78,3676.5,2882.6,6572.1,9333.6,4115.8,11053,11053,2247.4,992.93,5051.8,3.04E+06,3.84E+06,4.80E+05,7.31E+05,0,1.72E+05,1.79E+05,2.02E+06,1.61E+06,6.60E+05,2.86E+05,6.83E+05,45430,43311,3.57E+05,5721,7043,3550,1991,331,1317,93,1802,3860,1708,4034,3042,905,346,1844,2910,5276,2656,1171,331,1001,179,1719,2767,1325,3620,2926,479,228,1877,157,49,39,0,0,23.602,10.584,30,31.2,17.153,23.16,28.218,9.8061,12.352,79.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.26E+05,124.38,0,0,40.54,0.68666,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,374,31,-136,0,-1120,-2239,-901,-90.042,0,0,0,0,3361,1789,-1986,0,2.00E+06,9.45E+05,8.34E+05,5128.1,6650.6,2706,4540,19088,3340
4/10/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,13198,19928,10074,9610.8,516.44,3771.8,3081.3,5479,8754,3806.7,8540.3,9574,2071.4,845.51,4409.8,3.04E+06,3.85E+06,4.82E+05,7.33E+05,0,1.71E+05,1.78E+05,2.02E+06,1.61E+06,6.60E+05,2.87E+05,6.83E+05,46158,43519,3.57E+05,5041,7557,3614,1991,331,1236,73,1872,3241,1569,4207,2881,859,332,1844,4674,5241,2620,1176,331,1001,198,1624,3241,1289,3689,2829,486,219,1803,165,83,52,0,0,23.602,10.584,30,31.2,17.153,32.424,39.505,12.258,15.44,55.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.25E+05,124.86,0,0,40.792,0.65919,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,258,31,-174,0,-1026,-2717,-1025,-101.17,0,0,0,0,1240,1904,-1984,0,1.99E+06,9.45E+05,8.34E+05,5128.1,6650.6,3415,4509,18499,3290
4/11/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,11868,26679,10671,9610.8,563.69,3806.6,3491.3,4823.2,7658.1,3748.8,8239.6,8937.2,1879.7,749.46,3985.7,3.04E+06,3.85E+06,4.84E+05,7.34E+05,0,1.71E+05,1.78E+05,2.02E+06,1.61E+06,6.61E+05,2.88E+05,6.83E+05,46838,43715,3.57E+05,525,6060,3405,1991,322,1307,88,1879,3690,1617,4071,2710,837,318,1950,3673,4501,2566,1185,322,948,253,2312,3143,1182,3571,2629,487,212,1604,212,98,55,0,0,23.602,10.584,30,31.2,17.153,37.056,45.148,11.032,13.896,93.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.20E+05,124.27,0,0,0,0.63282,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,220,29,-134,0,-1723,-2748,-1248,-136,0,0,0,0,3225,2412,-1943,0,1.99E+06,9.45E+05,8.34E+05,5128.1,6650.6,2202,4505,18700,3330
4/12/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,12058,40202,11383,9610.8,821.91,4473.9,3197.1,4194.2,7807.8,3630.9,8255.3,8277.3,1693.2,680.03,3930.2,3.05E+06,3.85E+06,4.84E+05,7.36E+05,0,1.70E+05,1.78E+05,2.02E+06,1.61E+06,6.62E+05,2.89E+05,6.83E+05,47457,43855,3.58E+05,4955,5419,2801,1991,310,1188,106,1730,3025,1425,4087,2696,806,298,1787,0,4627,2553,1188,310,852,261,2260,3025,1169,3426,2624,487,217,1349,118,109,52,0,0,23.602,10.584,30,31.2,17.153,27.792,33.861,15.322,19.3,93.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.15E+05,123.71,0,0,0,0.60751,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,301,29,-130,0,-1530,-2703,-913,-244.63,0,0,0,0,6500,1982,-1980,0,1.98E+06,9.45E+05,8.34E+05,5128.1,6650.6,3941,4497,18459,3290
4/13/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,10529,30450,10977,9610.8,1079.3,3501.4,2696.3,7488.2,9640.8,3477.3,8225.1,8516.3,1804.2,677.17,3813.1,3.07E+06,3.85E+06,4.85E+05,7.38E+05,0,1.69E+05,1.78E+05,2.02E+06,1.61E+06,6.63E+05,2.90E+05,6.83E+05,48181,44023,3.59E+05,5283,6209,2878,3274.8,302,1253,143,1772,3484,1827,4177,2624,793,312,1773,0,5258,2514,1199,302,755,203,2697,2937,1289,3515,2604,419,218,1346,142,60,10,0,0,23.602,10.584,30,31.2,17.153,23.16,28.218,15.935,20.072,76.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.12E+05,123.12,0,0,0,0.58321,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,190,28,-113,0,-1533,-2617,-896,-128.58,0,0,0,0,5744,1373,-2028,0,1.98E+06,9.45E+05,8.34E+05,5128.1,6650.6,3481,4499,18155,3250
4/14/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.35,9.13,50.98,50.98,47.96,10252,24125,10325,9610.8,840.48,3890,2446,5863.6,8499.4,4231.7,9144.1,7650,2246.4,633.42,4018.1,3.07E+06,3.85E+06,4.85E+05,7.39E+05,0,1.69E+05,1.77E+05,2.01E+06,1.61E+06,6.64E+05,2.91E+05,6.84E+05,49138,44164,3.59E+05,5109,5928,3027,3274.8,298,1326,113,2161,3767,1775,4092,3040,833,295,1842,3838,5810,2661,1209,298,693,186,3210,3219,1442,3962,2576,342,215,1497,118,67,52,0,0,23.602,10.584,30,31.2,17.153,33.968,41.386,12.871,16.212,90.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.08E+05,121.78,0,0,0,0.55988,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,84,27,-151,0,-1499,-2897,-978,27.583,0,0,0,0,883,1013,-2011,0,1.98E+06,9.45E+05,8.34E+05,5128.1,6650.6,1755,4419,17995,3510
4/15/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.39,9.13,50.98,50.98,47.96,9679.1,24964,11381,9610.8,724.87,4243.8,2328.6,5234.6,8496.4,4076.2,7969.1,7056.6,2285.2,622.96,3779.8,3.08E+06,3.85E+06,4.87E+05,7.41E+05,0,1.68E+05,1.77E+05,2.01E+06,1.61E+06,6.65E+05,2.90E+05,6.85E+05,50323,44348,3.60E+05,4934,6156,3572,3274.8,295,1268,100,1982,2895,2227,4035,3290,898,301,1906,2416,6006,2657,1074,295,666,249,2687,3443,1612,4290,2619,291,198,1558,150,87,53,0,0,23.602,10.584,30,31.2,17.153,21.616,26.337,15.322,19.3,93.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.05E+05,119.86,0,0,0,0.53748,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,108,27,-161,0,-980,-1762,-912,106.67,0,0,0,0,1673,-268,-2042,0,1.97E+06,9.45E+05,8.34E+05,5128.1,6650.6,1054,1767,17754,3820
4/16/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.43,9.13,50.98,50.98,47.96,14039,25289,14263,11282,661.58,4634.3,4250.3,5027.9,7897.9,5302,7420.8,7667.6,2053.6,602.99,3931.2,3.08E+06,3.86E+06,4.88E+05,7.41E+05,0,1.68E+05,1.77E+05,2.01E+06,1.61E+06,6.66E+05,2.89E+05,6.87E+05,50323,44532,3.60E+05,4967,7266,3169,3274.8,289,1339,74,2163,3244,2438,3958,3750,1010,290,1920,2598,6007,2575,878,289,620,271,2906,3244,2026,4374,2698,283,187,1557,181,88,45,0,0,23.602,10.584,30,31.2,17.153,41.689,50.792,15.322,19.3,114.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.04E+05,117.74,0,0,0,0.57053,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,45,26,-157,0,-1255,-559,-944,155.25,0,0,0,0,1271,-1408,-2018,0,1.96E+06,9.45E+05,8.34E+05,5128.1,6650.6,809,746,17384,4010
4/17/1997,1,126.04,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.43,9.13,50.98,50.98,47.96,21299,20858,13335,11282,641.33,4549.1,4525.7,6667.5,8945.2,5125.2,7897.8,8938.6,2205.5,597.28,4058.4,3.09E+06,3.86E+06,4.91E+05,7.41E+05,0,1.68E+05,1.76E+05,2.01E+06,1.61E+06,6.67E+05,2.88E+05,6.90E+05,53427,44774,3.61E+05,5426,5856,4118,3274.8,290,1393,104,6971,3294,2861,3886,4586,1156,312,2118,2612,5468,2666,894,290,602,254,2848,3294,2295,4346,2984,296,179,1545,118,88,66,0,0,23.602,10.584,30,31.2,17.153,30.88,37.624,17.161,21.616,83.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.00E+05,114.77,0,0,0,0.54771,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,23,27,-168,0,-1180,-549,-796,114.5,0,0,0,0,1347,-912,-2033,0,1.95E+06,9.45E+05,8.34E+05,5128.1,6650.6,1101,747,18010,5000
4/18/1997,1,127.93,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.43,9.13,50.98,50.98,47.96,22213,19153,10668,11282,644.71,3939.5,2722.9,11389,16709,4137.1,14115,14802,1845.1,757.06,4808.5,3.09E+06,3.86E+06,4.94E+05,7.48E+05,0,1.68E+05,1.76E+05,2.01E+06,1.61E+06,6.68E+05,2.88E+05,6.93E+05,53427,45074,3.63E+05,5975,9271,4013,3274.8,301,1492,127,2130,3798,3083,4015,5002,1283,306,2276,1809,5056,2561,900,301,597,237,2979,3250,2671,4198,3243,315,147,1494,173,74,66,0,0,23.602,10.584,30,31.2,17.153,38.6,47.03,11.032,13.896,114.38,0.39855,0,0.17799,0,0,0.15287,0.055459,0,0,0.05405,0,0,0,0,0,3.7935,3.04E+05,110.85,0,0,0,0.60762,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,15,28,-174,0,-1295,-585,-989,41.292,0,0,0,0,2283,-441,-2039,0,1.94E+06,9.45E+05,8.34E+05,5128.1,6650.6,1148,756,18214,5590
4/19/1997,1,128.63,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.54,9.14,50.98,50.98,47.96,19686,18632,9429.5,11282,678.46,3662.7,2125.1,9234.1,13377,3787.4,16641,13586,1818.9,855.98,5450.6,3.12E+06,3.87E+06,4.99E+05,7.55E+05,0,1.69E+05,1.76E+05,2.01E+06,1.62E+06,6.71E+05,2.89E+05,6.98E+05,57396,45420,3.64E+05,10147,6217,5581,3274.8,442,1803,142,2467,4264,4335,4765,5384,1351,328,2307,0,4853,2581,1084,442,597,221,2893,3168,2573,3941,3266,303,146,1439,16,12,53,0,0,23.602,10.584,30,31.2,17.153,26.248,31.98,11.032,13.896,100.52,0.079709,1.6638,0.024053,0,0,0.020658,0,0.14705,0.15246,0,0,0,0,0,0,3.7594,3.01E+05,110.78,0,0,0,0.77422,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,-54,42,-169,0,-1213,-1319,-2172,-344.13,0,0,0,0,4419,2060,21,0,1.92E+06,9.45E+05,8.34E+05,5128.1,6650.6,1270,921,18873,5990
4/20/1997,1,128.74,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,78.7,9.14,50.98,50.98,47.96,22696,17591,9158.3,11282,923.18,3574.7,1784,7294.5,10547,3884,11719,10701,1970.8,729.48,4997.3,3.14E+06,3.88E+06,5.07E+05,7.63E+05,0,1.70E+05,1.76E+05,2.00E+06,1.62E+06,6.75E+05,2.89E+05,7.03E+05,59666,45797,3.66E+05,8894,9227,6386,5779.4,527,1734,131,2466,5127,4269,3662,5923,1442,344,2524,0,4908,2434,4336,527,596,194,3131,3480,2558,3779,3236,291,146,1461,0,20,19,0,0,23.602,10.584,30,31.2,17.153,24.704,30.099,11.032,13.896,110.92,0,0.8823,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6467,3.04E+05,94.46,0,0,0,0.74325,0,0,0,1.252,1.07E+05,0,0,0,0,0,0,-1529,39,-180,0,-1436,-2336,-722,-238,0,0,0,0,3207,1305,698,0,1.91E+06,9.45E+05,8.34E+05,5128.1,6650.6,1215,990,19336,5980
